,Artist,Average Spotify Streams,Track Counts,Average Spotify Playlist Count,Average Spotify Playlist Reach,Average Spotify Popularity,Average YouTube Views,Average YouTube Likes,Average TikTok Posts,Average TikTok Likes,Average TikTok Views,Average YouTube Playlist Reach,Average Apple Music Playlist Count,Average AirPlay Spins,Average SiriusXM Spins,Average Deezer Playlist Count,Average Deezer Playlist Reach,Average Amazon Playlist Count,Average Pandora Streams,Average Pandora Track Stations,Average Soundcloud Streams,Average Shazam Counts
1609,Skrillex,262445615.0,2,63533.5,22512779.0,64.5,564831957.5,4443142.5,114239.0,60388524.0,693292231.5,77099541.0,54.0,8542.5,94.5,33.0,211829.5,17.5,35362698.0,189672.5,20820453.0,2817930.0
1610,Sky Rompiendo,191676107.5,2,28510.5,47548615.0,74.0,46690402.5,333788.0,13183.5,5144517.5,53563050.5,8631145.0,47.0,9687.5,47.5,29.0,291430.0,25.5,3132377.0,240.0,0.0,333434.5
1611,Skylar Blatt,8040021.0,1,1100.0,6340545.0,,4152404.0,115149.0,0.0,0.0,0.0,16204986.0,13.0,14072.0,37.0,2.0,623.0,11.0,2166042.0,394.0,139022.0,160973.0
1612,SleazyWorld Go,127742133.0,1,48520.0,14617698.0,58.0,0.0,0.0,17628.0,4707388.0,45573722.0,0.0,20.0,49234.0,133.0,0.0,0.0,18.0,51580146.0,8433.0,0.0,806866.0
1613,Sleep Token,135976140.0,1,41454.0,4335379.0,69.0,37952419.0,465940.0,3074.0,1344946.0,14785534.0,6852259.0,22.0,3782.0,3.0,1.0,1382.0,2.0,2998363.0,3325.0,861468.0,390413.0
1614,Sleepy Hallow,282651003.25,4,75395.75,18136605.75,68.5,57568973.25,548451.5,92040.75,26213364.5,214598440.5,125042213.25,18.0,4934.0,192.25,13.25,201390.0,11.75,3217814.5,6726.5,22496355.0,399453.5
1615,Slimane,53969524.0,1,4597.0,8850447.0,63.0,33219103.0,317942.0,8208.0,197907.0,4711140.0,109136641.0,30.0,25988.0,0.0,36.0,17495352.0,27.0,9595.0,26.0,0.0,470221.0
1616,Slowboy,126698724.0,1,18316.0,17687961.0,70.0,59317671.0,717944.0,5548.0,10658836.0,102518739.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,7853963.0,456679.0
1617,Snoop Dogg,1431126152.0,2,163574.0,28419189.5,67.5,521702785.0,3924440.0,126742.5,12707785.5,112070551.0,78531463.5,60.5,24658.5,0.0,36.5,160790.0,18.0,261330562.5,553539.5,0.0,4491528.5
1618,Sofï¿½ï¿½a R,667508675.0,1,78737.0,29292148.0,61.0,1001147152.0,7847053.0,7162351.0,628778954.0,8778203835.0,433920815.0,97.0,36727.0,152.0,63.0,323404.0,41.0,12798124.0,11917.0,0.0,8994016.0
1619,Sohail Sen,35269135.0,1,3782.0,1470547.0,44.0,1364545600.0,4782629.0,0.0,1462995.0,19469573.0,97746040.0,4.0,241.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,167685.0
1620,Sonny Fodera,86564714.0,1,20203.0,44058645.0,71.0,7626020.0,64694.0,806.0,106047.0,2191926.0,3380195.0,43.0,24743.0,24.0,25.0,742300.0,30.0,2191.0,233.0,4831190.0,545123.0
1621,Sonny Wern,87323895.0,1,31519.0,22810387.0,,0.0,0.0,21439.0,8893299.0,119926922.0,0.0,20.0,2057.0,0.0,22.0,142486.0,10.0,0.0,0.0,1691509.0,403097.0
1622,Soolking,139956889.0,3,37457.333333333336,9469460.333333334,68.0,188462402.66666666,1128208.0,143795.0,16122094.0,226190214.0,184668802.66666666,31.0,22363.333333333332,0.0,33.666666666666664,3120574.3333333335,22.0,27817.666666666668,40.0,0.0,1249973.0
1623,Sophie and the Giants,31823450.0,1,7077.0,7832473.0,60.0,3419656.0,26067.0,0.0,0.0,0.0,0.0,23.0,121303.0,0.0,26.0,234938.0,18.0,0.0,0.0,0.0,957656.0
1624,Soulja Boy,87813373.0,1,35497.0,4333964.0,51.0,22158547.0,645841.0,1908028.0,389171513.0,3050656195.0,1075513.0,15.0,11520.0,147.0,1.0,458.0,3.0,11767557.0,7464.0,3340704.0,571513.0
1625,Soy Pau,6220250.0,1,458.0,44624.0,50.0,114811395.0,851776.0,353400.0,9369979.0,155823199.0,9555714.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16531.0
1626,Spice,218431985.0,1,56998.0,7122424.0,61.0,336505073.0,3901948.0,3595260.0,338445934.0,4731467896.0,11491467.0,24.0,20192.0,98.0,10.0,193061.0,14.0,12362903.0,6285.0,2388111.0,6024636.0
1627,Spyro,14953894.666666666,3,4658.666666666667,676333.3333333334,53.5,58507877.666666664,225007.33333333334,1895176.3333333333,23756718.666666668,308553925.6666667,22227207.666666668,10.333333333333334,3122.0,0.3333333333333333,5.333333333333333,134064.33333333334,2.3333333333333335,121177.66666666667,166.33333333333334,0.0,1067915.6666666667
1628,Stacey Ryan,250626750.0,1,28158.0,11808223.0,66.0,42387613.0,401947.0,1724955.0,158358329.0,1888735985.0,18603572.0,17.0,14448.0,7.0,8.0,296083.0,2.0,90855.0,566.0,0.0,438027.0
1629,Stan Getz,0.0,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772770.0
1630,Standly,191519518.5,2,33255.0,4167993.5,62.0,181874414.0,1196430.5,650344.5,90248851.5,1180887193.0,46966495.0,5.0,1610.5,0.0,2.0,7113.0,5.0,0.0,0.0,0.0,1280591.0
1631,StarBoi3,247462687.0,1,55580.0,12451213.0,61.0,76319678.0,1242250.0,881035.0,270293066.0,1691904373.0,33255959.0,26.0,937.0,0.0,5.0,4470.0,8.0,3787909.0,12036.0,17109367.0,3937642.0
1632,StaySolidRocky,730440576.0,1,115574.0,16306099.0,67.0,199161217.0,2037639.0,6782670.0,391923611.0,3194124847.0,23072079.0,62.0,16774.0,90.0,15.0,43249.0,10.0,8510801.0,72500.0,0.0,1963555.0
1633,Stebin Ben,122853878.0,1,12736.0,2733790.0,,873576528.0,7386664.0,0.0,0.0,0.0,158304094.0,1.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348168.0
1634,Stellar,286057865.0,1,73783.0,7257676.0,67.0,182898963.0,2201213.0,807105.0,359078764.0,2702536885.0,30628251.0,22.0,195.0,0.0,3.0,13970.0,0.0,9382744.0,14536.0,0.0,1148477.0
1635,Stephanie Beatriz,217919853.0,1,22687.0,11527473.0,63.0,351386257.0,1758940.0,189071.0,135800782.0,1067404078.0,117035357.0,19.0,714.0,0.0,1.0,81124.0,9.0,45064909.0,42262.0,0.0,143875.0
1636,Stephen Dawes,170404957.0,1,31472.0,6431843.0,64.0,35509290.0,602329.0,3024434.0,111461479.0,960222096.0,106270694.0,1.0,125.0,0.0,2.0,1978.0,0.0,98951.0,343.0,0.0,600114.0
1637,Stephen Sanchez,1020452066.0,2,138985.0,64306232.5,76.0,250112605.0,3041558.5,512441.5,260592208.0,2166943018.5,1770591186.5,60.0,172015.5,943.0,28.5,574348.0,23.5,19989706.0,16254.0,5898520.5,5846670.0
1638,Steps,242231.0,1,390.0,6228.0,25.0,240491474.0,1805305.0,0.0,0.0,0.0,166682612.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0
1639,Steve Lacy,948637604.25,4,138564.75,32524495.75,67.5,88266352.5,1247964.0,335876.75,168292441.75,1161277917.5,551194053.25,70.75,102252.0,505.25,25.5,1082458.25,15.25,6137419.5,19475.75,9316176.0,2158720.5
1640,Sticky Fingers,190342124.0,1,60.0,16287.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,43142557.0,9314.0,0.0,0.0
1641,Stray Kids,186727064.85714287,7,15690.714285714286,9534474.142857144,65.8,219175627.7142857,4093261.1428571427,159639.42857142858,134621742.85714287,711429900.7142857,195940205.7142857,10.0,1602.857142857143,63.857142857142854,4.571428571428571,134673.85714285713,25.857142857142858,1507823.857142857,3554.1428571428573,524793.5714285715,288263.5714285714
1642,Stromae,676325288.0,1,186415.0,35955155.0,72.0,852637099.0,6839325.0,3675980.0,295839452.0,3323603337.0,84125089.0,101.0,41253.0,0.0,106.0,1851545.0,16.0,20266654.0,96409.0,0.0,212724.0
1643,Sub Urban,387953997.0,3,82676.33333333333,12305386.0,63.333333333333336,520185138.0,9653363.0,3405430.0,456606551.3333333,4815545993.0,391332587.6666667,12.333333333333334,10128.666666666666,50.666666666666664,8.666666666666666,117101.33333333333,6.333333333333333,38561301.333333336,52262.0,14095917.0,4436410.0
1644,Sueco,184246401.0,1,42246.0,4235755.0,53.0,26642994.0,675965.0,3552840.0,348757454.0,3451442440.0,169374.0,5.0,53.0,0.0,4.0,63667.0,0.0,26754440.0,28574.0,26176848.0,1449210.0
1645,Sum 41,18708085.0,1,6754.0,7014623.0,,6801971.0,145932.0,0.0,5671.0,68136.0,5104817.0,14.0,81065.0,204.0,4.0,159332.0,27.0,2902311.0,327.0,0.0,325793.0
1646,Sumit Goswami,42067554.0,1,4380.0,426039.0,54.0,698286046.0,7544844.0,78400.0,666432.0,7829359.0,156384597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125809.0
1647,Summer Walker,336376175.75,4,62238.25,17012550.0,65.75,105722714.5,1047585.25,190551.75,38328856.0,290084544.5,65139525.75,37.5,32341.5,229.75,12.5,440404.75,11.75,53140986.75,29198.25,19269090.75,2286920.5
1648,SunKissed Lola,219619875.0,1,22109.0,8739702.0,69.0,99634133.0,478880.0,629683.0,71365682.0,513855630.0,0.0,4.0,1523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269368.0
1649,Sunidhi Chauhan,50831625.0,1,3101.0,1472504.0,49.0,684136410.0,3996864.0,0.0,0.0,0.0,326017670.0,0.0,1833.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63424.0
1650,Super Simple Songs,53980875.0,1,4005.0,631145.0,55.0,1065036315.0,1487277.0,490.0,10111.0,386999.0,48369630.0,2.0,0.0,0.0,2.0,2138.0,3.0,29717004.0,200452.0,0.0,21831.0
1651,Super Yei,541468772.0,1,85006.0,18024271.0,67.0,1216222199.0,4076269.0,305900.0,27834409.0,269813115.0,111170885.0,9.0,666.0,0.0,1.0,51411.0,4.0,10427953.0,4466.0,0.0,1768304.0
1652,Superstar Pride,193109326.0,1,76047.0,4765141.0,8.0,64413388.0,1143541.0,238183.0,174951046.0,1526856459.0,210031126.0,17.0,40110.0,2704.0,4.0,479325.0,1.0,7692981.0,6306.0,23495613.0,2304354.0
1653,Surf Curse,1089328286.0,1,200016.0,33498182.0,77.0,256738121.0,4601685.0,511.0,265535.0,2110692.0,4098036.0,25.0,10305.0,453.0,11.0,10105.0,25.0,15296063.0,15812.0,0.0,4341439.0
1654,Surf Mesa,912461674.0,1,160875.0,50549340.0,70.0,200055211.0,2666083.0,7407429.0,285084510.0,3076620938.0,19649172.0,210.0,270224.0,389.0,124.0,834608.0,50.0,135049021.0,49762.0,62715.0,8738165.0
1655,Surfaces,952626904.0,1,151446.0,27674084.0,16.0,195696821.0,2597296.0,9436402.0,364342730.0,2800998751.0,83356911.0,217.0,113898.0,381.0,62.0,163426.0,17.0,125033350.0,197341.0,0.0,3892098.0
1656,Surgeon,37199.0,1,138.0,30013.0,11.0,223830750.0,451451.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0
1657,Swedish House Mafia,550014386.5,4,103200.75,51473009.25,73.66666666666667,44193934.5,353787.75,18150.5,9353163.75,84009336.0,448717608.25,84.5,115191.0,163.0,49.5,1607278.5,33.0,80453437.5,88658.0,1124582.5,1420720.0
1658,Switch Disco,137897920.0,1,26625.0,54204917.0,69.0,61438933.0,366832.0,7625.0,1462045.0,33714095.0,149081593.0,73.0,122035.0,7.0,56.0,995516.0,23.0,23180.0,59.0,2184490.0,1621052.0
1659,SwitchOTR,169896142.0,1,75491.0,4711796.0,56.0,75289061.0,945215.0,897591.0,130156421.0,1737382885.0,40640524.0,13.0,7525.0,0.0,9.0,30030.0,4.0,0.0,0.0,0.0,1055110.0
1660,SyKo,289085486.0,1,76485.0,8876090.0,62.0,247178404.0,3983154.0,1939369.0,289578955.0,2184568318.0,86473112.0,4.0,10.0,0.0,0.0,0.0,2.0,3362791.0,11273.0,264657.0,4423775.0
1661,TAEYANG,187912723.0,2,14122.0,12230921.5,60.5,146047326.5,11343.5,125749.0,64056675.0,388215121.0,30005582.5,13.0,4547.5,25.0,5.0,249401.5,11.5,1316320.5,484.5,0.0,475595.0
1662,TAEYEON,43428134.0,1,4684.0,10751226.0,74.0,80614524.0,579330.0,15900.0,11632006.0,76236081.0,1046194930.0,8.0,758.0,11.0,3.0,3720.0,15.0,33029.0,11.0,0.0,168055.0
1663,TAIRA,20855.0,1,14.0,6337.0,7.0,334451880.0,1636690.0,80.0,187207.0,3068694.0,91645044.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,THE ANXIETY,609716786.0,1,136864.0,31328182.0,69.0,280056.0,4102.0,182019.0,153184031.0,1195714328.0,0.0,57.0,2436.0,1626.0,22.0,24028.0,18.0,42232240.0,43579.0,5318764.0,3251229.0
1665,THE BOX,51390127.0,1,3010.0,33303786.0,78.0,72074397.0,726118.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,31.0,9657358.0,22.0,0.0,0.0,0.0,174720.0
1666,THE SCOTTS,789962731.0,1,176635.0,30767602.0,68.0,0.0,0.0,254819.0,154463305.0,1077919359.0,0.0,92.0,214.0,0.0,32.0,200791.0,24.0,32821566.0,28427.0,25988531.0,2110028.0
1667,TINI,295086473.6666667,6,33177.833333333336,16536490.0,64.0,301309815.3333333,1674165.8333333333,363998.5,62515222.333333336,783048394.5,49189227.333333336,33.5,15461.0,246.33333333333334,22.333333333333332,290001.6666666667,34.666666666666664,1321565.0,682.1666666666666,0.0,433262.8333333333
1668,TOADI,3574.0,1,3.0,20.0,1.0,0.0,0.0,2605592.0,7545187.0,312937612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0
1669,TOMORROW X TOGETHER,105538891.2,5,8563.4,8288059.2,70.0,97916303.2,1932721.0,51447.2,60848604.0,319589946.2,103712456.0,8.6,6094.0,199.2,8.6,309883.0,19.2,656429.8,383.8,0.0,219394.0
1670,TR-MEET,18204.0,1,113.0,5777.0,10.0,327499400.0,256952.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.0
1671,TRASHXRL,134037919.5,2,19903.0,17763701.5,23.5,57265281.5,717667.0,3047657.0,190523324.5,2738783027.0,568369.0,2.0,0.5,0.0,0.0,0.0,2.5,21328.0,0.0,2803733.0,211785.0
1672,TREASURE,116181693.5,2,12049.0,8819942.5,65.5,108374745.0,2097387.0,1625233.0,90533227.0,914579205.0,5876136.5,9.5,4353.0,11.5,2.5,286.0,16.5,41215.5,74.0,0.0,440984.5
1673,TWICE,311804112.75,8,27040.75,7994923.375,58.25,516602503.125,5862918.875,238463.375,112122852.625,759915458.875,206028812.875,22.5,2881.75,43.375,5.875,100342.875,13.625,1473244.75,2763.75,339160.625,466786.0
1674,TWISTED,299202591.0,1,67616.0,26749482.0,67.0,36393651.0,720855.0,418361.0,408682791.0,5978876777.0,1312638.0,21.0,796.0,0.0,6.0,28157.0,0.0,3556887.0,3088.0,0.0,2693410.0
1675,TWS,1010608.0,1,109.0,3531295.0,,8768054.0,138917.0,0.0,0.0,0.0,163762.0,10.0,41.0,0.0,0.0,0.0,17.0,950.0,0.0,0.0,3645.0
1676,Tai Verdes,266668485.0,2,73888.0,9234569.0,60.0,17906089.0,296146.5,2544153.5,654198803.5,5282029080.5,531819.5,41.5,35435.5,907.5,7.0,112741.0,12.5,55455338.5,18808.5,0.0,1044425.0
1677,Tainy,596214124.25,4,73462.25,23800612.75,67.25,721151065.0,4200839.25,795144.25,39682372.0,480037608.25,342703839.5,81.75,19353.0,160.25,17.75,565358.0,27.25,38416236.25,10172.25,1521631.0,1256793.0
1678,Taio Cruz,1070923216.0,1,204514.0,89320567.0,69.0,576914505.0,3412361.0,79570.0,20716110.0,185228504.0,169884547.0,133.0,163744.0,210.0,48.0,1160892.0,36.0,585431213.0,919970.0,1472657.0,8023558.0
1679,TaitosmitH,2759335.0,1,248.0,177260.0,,40796081.0,268043.0,0.0,0.0,0.0,0.0,4.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17660.0
1680,Taiu,544165928.0,1,58646.0,20499657.0,77.0,200445038.0,1806923.0,302386.0,150768049.0,1522432243.0,18292788.0,15.0,12021.0,281.0,16.0,403215.0,14.0,26771.0,204.0,0.0,943365.0
1681,Takeoff,234838690.0,1,72603.0,7243039.0,63.0,46543188.0,628770.0,15008.0,2345025.0,23557281.0,23439720.0,14.0,14.0,0.0,5.0,6924.0,1.0,8870437.0,10603.0,49145984.0,687210.0
1682,Tam Sir,24933240.0,1,4241.0,2378348.0,,79219504.0,463646.0,1800000.0,44679343.0,687729852.0,641603777.0,10.0,2264.0,0.0,6.0,165572.0,1.0,0.0,0.0,0.0,1245247.0
1683,Tame Impala,1157670618.0,2,262363.5,54112950.0,77.5,232518283.0,2768363.0,247913.0,109816776.0,954485157.0,8656827.5,145.0,11471.0,91.5,65.0,380225.0,21.0,40424016.0,31878.5,0.0,4892439.0
1684,Tank,5283089.0,1,920.0,403273.0,30.0,7187358.0,56665.0,377.0,21957.0,482153.0,738617.0,2.0,99.0,0.0,0.0,0.0,0.0,20524623.0,3482168.0,0.0,90172.0
1685,Tanveer Anjum,9015.0,1,4.0,95.0,6.0,0.0,0.0,1200000.0,2363999.0,55049957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0
1686,Tarcï¿½ï¿½sio do Acor,102703448.0,1,10682.0,3907728.0,58.0,390456652.0,2179957.0,14289.0,4402423.0,46539050.0,20583147.0,3.0,373.0,0.0,4.0,189807.0,2.0,0.0,0.0,4230390.0,89564.0
1687,Tate McRae,766062071.125,8,47160.25,39925678.625,78.33333333333333,125022173.5,1374536.875,691769.625,116806526.375,1358653862.625,1266406643.75,92.25,186149.5,784.375,45.0,3103889.125,40.125,39482043.125,15615.25,2581122.625,2019157.875
1688,Tatsuya Kitani,173018759.0,1,22899.0,7048784.0,69.0,135234952.0,601338.0,99600.0,44826813.0,471119326.0,549624403.0,27.0,525.0,0.0,5.0,35588.0,11.0,58750.0,185.0,0.0,394480.0
1689,Tayc,103248086.5,2,31009.5,4479552.0,68.5,182846269.0,1626889.0,927887.0,114712547.0,1398078798.5,31064473.0,16.0,5244.0,0.0,7.5,281389.0,6.5,504358.5,444.0,0.0,2774600.0
1690,Taylor Swift,547155097.8571428,63,39245.09523809524,35589866.047619045,74.825,319692124.63492066,2389514.634920635,212674.52380952382,56493025.07936508,476508849.5714286,307955771.984127,68.6984126984127,62863.968253968254,117.98412698412699,19.96825396825397,1531430.0634920634,42.507936507936506,77263521.82539682,91096.84126984127,172970.88888888888,1658459.6666666667
1691,Tech N9ne,194908788.0,1,58039.0,6855506.0,59.0,140886656.0,3277009.0,1004500.0,614002238.0,5338367302.0,277022606.0,4.0,1236.0,121.0,5.0,10634.0,2.0,11414784.0,34887.0,3118191.0,1640152.0
1692,Teddy Swims,332481805.0,3,32228.333333333332,73956857.66666667,83.5,58910584.0,628468.3333333334,133059.33333333334,16448480.0,200920612.33333334,1343455827.3333333,92.0,218585.0,65.66666666666667,56.0,19185087.0,52.0,103030467.0,26513.666666666668,1803129.3333333333,3778099.0
1693,Tee Grizzley,130877177.66666667,3,28558.0,11068704.333333334,32.5,11227319.333333334,99073.33333333333,14103.666666666666,805900.0,5447289.666666667,1164388.0,11.0,43610.333333333336,1.6666666666666667,3.0,468880.3333333333,7.0,45194482.666666664,16131.666666666666,74337100.0,316294.0
1694,Tems,97075103.66666667,3,26153.333333333332,30496553.0,71.5,68549951.0,611556.6666666666,115533.66666666667,30613168.333333332,275508944.3333333,15907002.0,91.0,165296.66666666666,106.0,22.0,420575.6666666667,68.33333333333333,16270252.0,17325.333333333332,5034930.333333333,1537880.3333333333
1695,Tenacious D,28423160.0,1,5020.0,3964955.0,,33548614.0,846916.0,0.0,0.0,0.0,0.0,12.0,3160.0,12.0,0.0,0.0,0.0,769869.0,607.0,152405.0,0.0
1696,Terry Flow,752826.0,1,6.0,15634.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34268178.0,1.0
1697,Tesher,164137928.0,1,47324.0,4827888.0,58.0,569438267.0,9098356.0,3568275.0,609856643.0,8443743856.0,8067537.0,43.0,20053.0,26.0,3.0,1874.0,3.0,1536646.0,4239.0,3441396.0,6489242.0
1698,Teto,174165147.0,1,32542.0,6206794.0,61.0,228106838.0,2216911.0,18664.0,12238437.0,119676469.0,25110655.0,16.0,34.0,0.0,13.0,95640.0,4.0,0.0,0.0,0.0,50042.0
1699,Teya Dora,125289731.0,1,25929.0,2777533.0,65.0,150869846.0,2405158.0,311288.0,69237529.0,855679980.0,2968009.0,20.0,1302.0,0.0,5.0,2700.0,0.0,0.0,0.0,0.0,6583285.0
1700,Thalapathy Vijay,123908201.0,1,6218.0,4505067.0,62.0,417372813.0,3801568.0,0.0,0.0,0.0,70876135.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,62937.0
1701,Thalia,344766967.0,2,28823.5,11053650.5,59.5,1424055071.5,4542134.5,167457.0,9791919.0,118961467.5,292693949.5,36.5,9823.0,3.0,22.0,41497.0,28.5,10366185.0,8747.5,0.0,1691464.5
1702,Thaman S,23517535.0,2,749.0,1687939.0,,78950793.5,773121.5,0.0,0.0,0.0,732163521.5,1.5,12.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,87763.0
1703,That Mexican OT,83219040.0,2,24574.0,16720913.5,68.0,46253711.0,538286.0,44369.0,9695571.5,92090206.0,273712062.0,14.0,7630.5,76.0,0.5,2971.0,9.0,9809686.5,6347.5,0.0,537223.5
1704,The 1975,350348521.0,1,48286.0,23268627.0,75.0,63111604.0,494666.0,117002.0,112061372.0,793536731.0,2197815.0,32.0,27952.0,5.0,5.0,224543.0,16.0,1164726.0,818.0,446223.0,508585.0
1705,The Academy: Segunda Misiï¿½,45165473.5,4,5367.0,30606007.25,70.5,24311035.75,174935.75,0.0,0.0,0.0,9945336.25,14.25,1679.25,2.25,8.75,536716.0,9.5,297353.75,148.0,0.0,191772.25
1706,The Beach Boys,271362772.0,1,128.0,7504.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,128876713.0,181102.0,0.0,0.0
1707,The Beatles,66843778.0,1,23455.0,13808666.0,,52809148.0,1252936.0,10600.0,7478172.0,151511760.0,1532321384.0,36.0,37800.0,5.0,34.0,2915839.0,38.0,5217426.0,4549.0,0.0,808129.0
1708,The Black Keys,130300094.0,2,4891.5,2719826.5,56.0,1698264.5,29961.5,254.0,0.0,0.0,42867287.0,41.0,27314.0,94.5,7.5,89592.5,24.0,224020578.5,45976.0,0.0,1153272.0
1709,The Blessed Madonna,30812151.0,1,5012.0,42546998.0,71.0,4200741.0,25745.0,0.0,0.0,0.0,24444704.0,48.0,9139.0,99.0,32.0,3648043.0,66.0,38754.0,47.0,3018379.0,428557.0
1710,The Chainsmokers,1705383852.5,6,186158.0,71078416.66666667,73.0,1775023078.3333333,10429026.666666666,757881.1666666666,124091138.33333333,1347205218.3333333,235846331.33333334,166.66666666666666,155916.5,119.5,156.0,854893.8333333334,50.666666666666664,457445742.3333333,262870.3333333333,5139340.666666667,8093265.833333333
1711,The Kid LAROI,975358512.0,9,111788.77777777778,29738496.555555556,64.57142857142857,197724673.44444445,2581970.6666666665,1047080.2222222222,288505621.5555556,2954992075.5555553,933490034.6666666,122.33333333333333,279935.3333333333,825.1111111111111,40.0,804842.0,28.333333333333332,43280568.88888889,25257.0,6721004.444444444,2130612.777777778
1712,The Killers,2174022106.0,1,326294.0,118562432.0,81.0,183968852.0,1687112.0,95566.0,41707356.0,294739225.0,3411865.0,293.0,210197.0,217.0,117.0,1001045.0,51.0,782100080.0,350688.0,0.0,8538303.0
1713,The King Khan & BBQ Show,16326628.0,1,12434.0,3542140.0,44.0,7603329.0,122780.0,35323801.0,18422696340.0,214843956590.0,13579446.0,9.0,215.0,17.0,12.0,211251.0,12.0,107438.0,0.0,0.0,632600.0
1714,The Kolors,92820494.0,2,12666.5,8568736.5,41.5,83842177.5,468607.5,473014.0,9542805.0,201840945.5,228165062.0,25.0,52142.0,0.0,7.5,3192813.5,13.5,25765.5,86.0,0.0,1947385.0
1715,The La Planta,58050084.0,2,8837.5,6353710.5,65.0,94630530.0,295899.0,40500.0,2591571.5,32430581.5,70951070.5,1.0,747.5,0.0,3.0,163221.0,6.0,111.5,0.0,0.0,78364.5
1716,The Living Tombstone,516198914.0,1,110117.0,12773015.0,68.0,524696228.0,8076809.0,671536.0,238178508.0,1835649149.0,0.0,3.0,42.0,0.0,0.0,0.0,0.0,8759828.0,26617.0,0.0,5252776.0
1717,The Lumineers,1274359213.0,2,214227.0,55881332.0,73.0,319088418.0,2464691.0,39326.5,28142209.0,203345215.0,109484681.0,117.0,149452.5,274.0,66.0,321493.0,46.0,581660315.0,337207.0,6685152.0,10725725.0
1718,The Neighbourhood,1755728857.6666667,3,270178.0,91076306.0,81.66666666666667,773997570.3333334,8844701.333333334,563184.0,225597025.0,1718247604.0,57885336.666666664,89.0,20854.666666666668,74.0,54.666666666666664,297245.6666666667,8.666666666666666,140612409.0,256214.0,855211.6666666666,2670306.6666666665
1719,The Newton Brothers,17822349.0,1,5850.0,722543.0,,23346903.0,555249.0,385700.0,76117590.0,591105266.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,88794.0,1421.0,297246.0,143370.0
1720,The Offspring,968810827.0,1,177742.0,38261812.0,77.0,336220628.0,2996719.0,14336.0,5321733.0,47328081.0,37161945.0,22.0,67246.0,5.0,22.0,477009.0,44.0,793391919.0,335263.0,1109382.0,3522400.0
1721,The Platters,106782384.0,1,1.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,The Puddleducks,1165982.0,1,1176.0,23110.0,28.0,1704936540.0,3631067.0,1865.0,1476436.0,7758599.0,1318392.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.0
1723,The Rare Occasions,597718233.0,1,172980.0,21596820.0,76.0,152225528.0,2379610.0,427031.0,256949531.0,1985146213.0,0.0,11.0,432.0,57.0,11.0,24591.0,6.0,6377646.0,15398.0,23761659.0,3504438.0
1724,The Rolling Stones,613979644.5,2,5328.5,4963954.0,,15730430.0,210949.0,0.0,0.0,0.0,8609543.5,15.0,21849.5,0.0,8.5,949531.5,18.0,1877378.5,1169.5,0.0,219943.0
1725,The Script,1148887687.5,2,90335.0,33865200.0,78.0,561359738.0,4228251.0,1179714.5,154629118.0,1438199660.5,143811083.0,35.5,55114.5,12.5,23.0,143839.0,4.5,0.0,0.0,0.0,6365363.5
1726,The Strokes,457933102.0,1,152115.0,30405327.0,76.0,161335622.0,1716915.0,186563.0,88889806.0,521061584.0,65074.0,29.0,24933.0,0.0,28.0,129502.0,21.0,10975089.0,6534.0,0.0,1670342.0
1727,The Walters,1410353130.0,1,218492.0,59487193.0,83.0,417265571.0,5087140.0,744614.0,445675563.0,3241952947.0,11148737.0,38.0,43972.0,652.0,29.0,677739.0,31.0,10212607.0,16340.0,25431145.0,3007369.0
